state_id,domain,entity_id,state,attributes,event_id,last_changed,last_updated,created,old_state_id,attributes_id,origin_idx,context_id,context_user_id,context_parent_id,last_updated_ts,last_changed_ts
230288970,NULL,sensor.water_tank_liters,8872,NULL,NULL,NULL,NULL,NULL,230288945,29,0,01GSA4HRVSMBD8HNWJ1KK3WB0V,NULL,NULL,1676451308.41037,NULL
227701419,NULL,sensor.water_tank_liters,8355,NULL,NULL,NULL,NULL,NULL,227701374,29,0,01GRXHG270P07GPVTVB50FC6ZG,NULL,NULL,1676028676.32166,NULL
236063480,NULL,sensor.water_tank_liters,7676,NULL,NULL,NULL,NULL,NULL,236063322,29,0,01GT7EBBFTG3CBMT45BAY8ANWD,NULL,NULL,1677434662.3977,NULL
243173739,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,NULL,NULL,243173696,29,0,01GV9WFA27BHJG5KXGVMWJZ007,NULL,NULL,1678590322.76201,NULL
214105402,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-12 10:36:05.961105,NULL,214105362,29,0,01GPJRT6E7S2092BFB38BFBD4F,NULL,NULL,1673519765.96111,NULL
221843930,NULL,sensor.water_tank_liters,7834,NULL,NULL,NULL,2023-01-29 17:43:10.049366,NULL,221843889,29,0,01GQZA0CZ07JPJ5KTGDCXD6WA6,NULL,NULL,1675014190.04937,NULL
225540484,NULL,sensor.water_tank_liters,4915,NULL,NULL,NULL,NULL,NULL,225540447,29,0,01GRJYNB8KQF0ME6Z1BFXCJP8Z,NULL,NULL,1675673382.16415,NULL
242778608,NULL,sensor.water_tank_liters,8687,NULL,NULL,NULL,NULL,NULL,242778527,29,0,01GV7XYFPJ5E594GP46027QSGQ,NULL,NULL,1678524759.76395,NULL
240604314,NULL,sensor.water_tank_liters,7228,NULL,NULL,NULL,NULL,NULL,240604270,29,0,01GTXB0GP7XNTY9X20MXWVDS8E,NULL,NULL,1678169359.04855,NULL
217116701,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-19 06:20:42.802627,NULL,217116636,29,0,01GQ4AZKDHS4RRD5SXTDVYR6DN,NULL,NULL,1674109242.80263,NULL
227332187,NULL,sensor.water_tank_liters,8919,NULL,NULL,NULL,NULL,NULL,227332125,29,0,01GRVV71Y2T57FDYN3QBDSMVMB,NULL,NULL,1675971758.01939,NULL
219334449,NULL,sensor.water_tank_liters,8901,NULL,NULL,NULL,2023-01-24 02:12:45.020259,NULL,219334374,29,0,01GQGRS5AV1SSYBNJNX32DZ3KG,NULL,NULL,1674526365.02026,NULL
238523862,NULL,sensor.water_tank_liters,7276,NULL,NULL,NULL,NULL,NULL,238523834,29,0,01GTK688DCZEKNCMQ86P9WKFQM,NULL,NULL,1677828825.51687,NULL
225196322,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-02-05 15:42:53.956808,NULL,225196298,29,0,01GRH3X7037QFHKZR659ESYV4R,NULL,NULL,1675611773.95681,NULL
241477036,NULL,sensor.water_tank_liters,7535,NULL,NULL,NULL,NULL,NULL,241476952,29,0,01GV1K5ZWJQJD8YYB0QPMZTB6M,NULL,NULL,1678312144.78728,NULL
216337843,NULL,sensor.water_tank_liters,8884,NULL,NULL,NULL,2023-01-17 16:58:06.976335,NULL,216337724,29,0,01GQ0AN97ZTPW1B7VXJ80G76TJ,NULL,NULL,1673974686.97634,NULL
243686900,NULL,sensor.water_tank_liters,8905,NULL,NULL,NULL,NULL,NULL,243686818,29,0,01GVD2K4X3E1HPHSKYHJBBVZ0V,NULL,NULL,1678697403.30059,NULL
235734541,NULL,sensor.water_tank_liters,8545,NULL,NULL,NULL,NULL,NULL,235734467,29,0,01GT5RSWFPPWGRG9Y12JFEBEZ8,NULL,NULL,1677378515.44729,NULL
224150451,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-02-03 12:43:34.666416,NULL,224150411,29,0,01GRBMVDW98ZMZ06WK02F0V1R1,NULL,NULL,1675428214.66642,NULL
218097501,NULL,sensor.water_tank_liters,8896,NULL,NULL,NULL,2023-01-21 09:56:22.094512,NULL,218097469,29,0,01GQ9W3XEDFY5VNPCQ2XP8HGDT,NULL,NULL,1674294982.09451,NULL
239162600,NULL,sensor.water_tank_liters,8663,NULL,NULL,NULL,NULL,NULL,239162515,29,0,01GTPAXEBGA8CZZCVGDZ43FSHG,NULL,NULL,1677934377.32931,NULL
229840159,NULL,sensor.water_tank_liters,7447,NULL,NULL,NULL,NULL,NULL,229840063,29,0,01GS81DPS4XNWF04A6KB0XS564,NULL,NULL,1676380920.61321,NULL
233515211,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,NULL,NULL,233515166,29,0,01GST42M3B8Q113B15Q7XEFJB9,NULL,NULL,1676987682.92442,NULL
216773096,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-18 15:24:39.461566,NULL,216773031,29,0,01GQ2QPW55F1N7BP6MXBJHWNYT,NULL,NULL,1674055479.46157,NULL
228119577,NULL,sensor.water_tank_liters,8629,NULL,NULL,NULL,NULL,NULL,228119515,29,0,01GRZFXZTHX9TM82XCR1PTZJME,NULL,NULL,1676094144.33861,NULL
221288935,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-28 11:06:13.483672,NULL,221288857,29,0,01GQW0WVKAWPMX6DDMNQY9KNGN,NULL,NULL,1674903973.48367,NULL
228359574,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,NULL,NULL,228359522,29,0,01GS0PGV76RCCYERJPPC1PWBKA,NULL,NULL,1676134608.10292,NULL
226043038,NULL,sensor.water_tank_liters,7628,NULL,NULL,NULL,NULL,NULL,226043008,29,0,01GRNMR2TVH6Q5HH32VY2B1RXX,NULL,NULL,1675763649.37245,NULL
221841241,NULL,sensor.water_tank_liters,7468,NULL,NULL,NULL,2023-01-29 17:35:10.035664,NULL,221841209,29,0,01GQZ9HR6JCKGTCNHMH0B78411,NULL,NULL,1675013710.03566,NULL
232218223,NULL,sensor.water_tank_liters,6080,NULL,NULL,NULL,NULL,NULL,232218011,29,0,01GSKF6EEPJTR1QZASM5E6XT75,NULL,NULL,1676764461.52787,NULL
218653517,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-22 16:05:13.819296,NULL,218653423,29,0,01GQD3M1ETRAY7SXP1BT7MSD1P,NULL,NULL,1674403513.8193,NULL
218588048,NULL,sensor.water_tank_liters,8904,NULL,NULL,NULL,2023-01-22 12:45:24.163918,NULL,218587976,29,0,01GQCR64T390D24WEC9MK3Y5K8,NULL,NULL,1674391524.16392,NULL
222449415,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-31 00:35:26.713248,NULL,222449373,29,0,01GR2M00VRNXJ2HYB1APA0Z0YP,NULL,NULL,1675125326.71325,NULL
237326005,NULL,sensor.water_tank_liters,6633,NULL,NULL,NULL,NULL,NULL,237325963,29,0,01GTDCREY5Y68N47NK6HXANKER,NULL,NULL,1677634321.35035,NULL
220535145,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-26 17:46:47.987510,NULL,220535085,29,0,01GQQK0WSJ2PK3H8YK0KC154Z1,NULL,NULL,1674755207.98751,NULL
234618261,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,NULL,NULL,234618223,29,0,01GT064DY3TDG7Y8KXCVXY61HD,NULL,NULL,1677191165.89307,NULL
216564705,NULL,sensor.water_tank_liters,8899,NULL,NULL,NULL,2023-01-18 03:40:15.769994,NULL,216564671,29,0,01GQ1FD30RWMKN1C8R0HA4XQ0F,NULL,NULL,1674013215.76999,NULL
234101955,NULL,sensor.water_tank_liters,7755,NULL,NULL,NULL,NULL,NULL,234101930,29,0,01GSX3EJMPQ1TQH1JQCTK3TZRG,NULL,NULL,1677087689.36685,NULL
239522308,NULL,sensor.water_tank_liters,8722,NULL,NULL,NULL,NULL,NULL,239522213,29,0,01GTR52XQBS7278X42Y72ARMVY,NULL,NULL,1677995374.3166,NULL
240327056,NULL,sensor.water_tank_liters,7338,NULL,NULL,NULL,NULL,NULL,240326975,29,0,01GTW36EFNWAJE0Z3W7ZQW8KNQ,NULL,NULL,1678127610.35806,NULL
222664373,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-01-31 13:23:32.504484,NULL,222664168,29,0,01GR3ZYEGRKRE5C9G7QSQDMH99,NULL,NULL,1675171412.50448,NULL
215057051,NULL,sensor.water_tank_liters,8901,NULL,NULL,NULL,2023-01-14 15:42:40.023101,NULL,215056924,29,0,01GPRF4ZCNRVVWVDJ6ZQ2DNVGF,NULL,NULL,1673710960.0231,NULL
231172427,NULL,sensor.water_tank_liters,4261,NULL,NULL,NULL,NULL,NULL,231172364,29,0,01GSEE292ZFVWKNVRTBRKF7738,NULL,NULL,1676595504.22391,NULL
220554990,NULL,sensor.water_tank_liters,8907,NULL,NULL,NULL,2023-01-26 18:40:22.938012,NULL,220554912,29,0,01GQQP30CSSSXW27MN0877152W,NULL,NULL,1674758422.93801,NULL
221580857,NULL,sensor.water_tank_liters,8538,NULL,NULL,NULL,2023-01-29 02:39:46.742655,NULL,221580823,29,0,01GQXPA81N2MTBVBWDFYEFQM4P,NULL,NULL,1674959986.74266,NULL
235685955,NULL,sensor.water_tank_liters,8627,NULL,NULL,NULL,NULL,NULL,235685819,29,0,01GT5H2320H1Z6ZH96G53Y821C,NULL,NULL,1677370395.71343,NULL
222550631,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-31 06:11:26.093660,NULL,222550484,29,0,01GR3777RCZH3558SB53M4W7CH,NULL,NULL,1675145486.09366,NULL
238073323,NULL,sensor.water_tank_liters,5920,NULL,NULL,NULL,NULL,NULL,238073183,29,0,01GTGYYC3KTANJ68AJZXF8478S,NULL,NULL,1677754052.72439,NULL
226050568,NULL,sensor.water_tank_liters,7767,NULL,NULL,NULL,NULL,NULL,226050511,29,0,01GRNNYP3HV3EV8JKCPSPR335C,NULL,NULL,1675764914.29023,NULL
234267999,NULL,sensor.water_tank_liters,7345,NULL,NULL,NULL,NULL,NULL,234267976,29,0,01GSY08AGA94XKQCMN5604VH7X,NULL,NULL,1677117893.13135,NULL
214309916,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,2023-01-12 21:32:34.700198,NULL,214309894,29,0,01GPKYC80BRZ2VT26832HZWKAQ,NULL,NULL,1673559154.7002,NULL
234335365,NULL,sensor.water_tank_liters,8314,NULL,NULL,NULL,NULL,NULL,234335322,29,0,01GSYE1E9D3EQ619Y8QGYET85E,NULL,NULL,1677132347.69449,NULL
214196242,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,2023-01-12 15:51:50.289692,NULL,214196202,29,0,01GPKAWARGMKMX89HYYTGRYJ7Z,NULL,NULL,1673538710.28969,NULL
234042565,NULL,sensor.water_tank_liters,7968,NULL,NULL,NULL,NULL,NULL,234042282,29,0,01GSWV01NVX0SHATD4AZXZTT1F,NULL,NULL,1677078824.63598,NULL
240065466,NULL,sensor.water_tank_liters,8078,NULL,NULL,NULL,NULL,NULL,240065417,29,0,01GTTSYX54EVH8QWVXRWJN0R4Z,NULL,NULL,1678084371.62252,NULL
224267977,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-02-03 18:34:34.027619,NULL,224267942,29,0,01GRC8Y3NAVTX1HNR7XFBZQBHW,NULL,NULL,1675449274.02762,NULL
237703585,NULL,sensor.water_tank_liters,7589,NULL,NULL,NULL,NULL,NULL,237703559,29,0,01GTF60C7QFQJ6F5S2V9F3FHRT,NULL,NULL,1677694349.55999,NULL
235362551,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,NULL,NULL,235362503,29,0,01GT3W4DFHWV6HNA8K155CVA8Y,NULL,NULL,1677314897.39469,NULL
227606689,NULL,sensor.water_tank_liters,8463,NULL,NULL,NULL,NULL,NULL,227606461,29,0,01GRX20XZE20VGS0ZPH16KGPF0,NULL,NULL,1676012451.82381,NULL
215234911,NULL,sensor.water_tank_liters,8918,NULL,NULL,NULL,2023-01-15 00:49:29.065844,NULL,215234859,29,0,01GPSEE7F9DHRKHHAV0502WC0X,NULL,NULL,1673743769.06584,NULL
241030499,NULL,sensor.water_tank_liters,8677,NULL,NULL,NULL,NULL,NULL,241030260,29,0,01GTZCC96P749JCSMDK4QKANT1,NULL,NULL,1678237902.03892,NULL
214141393,NULL,sensor.water_tank_liters,8906,NULL,NULL,NULL,2023-01-12 12:56:20.687343,NULL,214141367,29,0,01GPK0TZYD2VNEFXM1AXV02AXK,NULL,NULL,1673528180.68734,NULL
229211120,NULL,sensor.water_tank_liters,8899,NULL,NULL,NULL,NULL,NULL,229211067,29,0,01GS4XJ090NN7G8M7NZC1RZEQB,NULL,NULL,1676276203.81001,NULL
219519929,NULL,sensor.water_tank_liters,8903,NULL,NULL,NULL,2023-01-24 12:33:58.872082,NULL,219519898,29,0,01GQHWANJQXFAES1HNZMP65WFW,NULL,NULL,1674563638.87208,NULL
216718067,NULL,sensor.water_tank_liters,8904,NULL,NULL,NULL,2023-01-18 12:40:29.799446,NULL,216718036,29,0,01GQ2EA9B6BTACJQHBNCYR4JCW,NULL,NULL,1674045629.79945,NULL
219889487,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-25 05:59:06.992333,NULL,219889460,29,0,01GQKR4BZFTKM7RJSKN6ECQQCC,NULL,NULL,1674626346.99233,NULL
240631787,NULL,sensor.water_tank_liters,8115,NULL,NULL,NULL,NULL,NULL,240631738,29,0,01GTXF4B9KVMKSH6T74585N8BP,NULL,NULL,1678173678.90034,NULL
215470923,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-15 15:14:47.455293,NULL,215470885,29,0,01GPTZYN0Y4EH42NZJJ4QXQE30,NULL,NULL,1673795687.45529,NULL
224685257,NULL,sensor.water_tank_liters,7798,NULL,NULL,NULL,2023-02-04 15:26:41.683373,NULL,224685187,29,0,01GREGJTGJGRYN9R9P6D7DB6RQ,NULL,NULL,1675524401.68337,NULL
225482512,NULL,sensor.water_tank_liters,5026,NULL,NULL,NULL,NULL,NULL,225482440,29,0,01GRJMXA7HP3TEGTKV4ATEBC48,NULL,NULL,1675663157.49042,NULL
225580332,NULL,sensor.water_tank_liters,4835,NULL,NULL,NULL,NULL,NULL,225580284,29,0,01GRK63TT1KGBKKNGW02FG9RWB,NULL,NULL,1675681196.86652,NULL
224001769,NULL,sensor.water_tank_liters,5478,NULL,NULL,NULL,2023-02-03 05:02:55.502352,NULL,224001726,29,0,01GRATFYGDMM4RVGKR0ZBCK271,NULL,NULL,1675400575.50235,NULL
240090138,NULL,sensor.water_tank_liters,8056,NULL,NULL,NULL,NULL,NULL,240090098,29,0,01GTTXXVH8E7NHMHSD7FSKJYCS,NULL,NULL,1678088531.49704,NULL
235470045,NULL,sensor.water_tank_liters,8905,NULL,NULL,NULL,NULL,NULL,235469999,29,0,01GT4CX6KQ75CB6C6QPA0DKFA8,NULL,NULL,1677332486.77692,NULL
241255993,NULL,sensor.water_tank_liters,8478,NULL,NULL,NULL,NULL,NULL,241255789,29,0,01GV0FQ2MRTQ06ZYB0BTBFHYPA,NULL,NULL,1678274955.93045,NULL
219211092,NULL,sensor.water_tank_liters,8859,NULL,NULL,NULL,2023-01-23 20:52:45.647159,NULL,219211059,29,0,01GQG6F7YE4W74JYTNP9Q09QBT,NULL,NULL,1674507165.64716,NULL
236058214,NULL,sensor.water_tank_liters,7675,NULL,NULL,NULL,NULL,NULL,236058157,29,0,01GT7DGSXE8GB52QSSJ0FNH4WZ,NULL,NULL,1677433792.43171,NULL
235574513,NULL,sensor.water_tank_liters,8912,NULL,NULL,NULL,NULL,NULL,235574240,29,0,01GT4Z3EXT3QA0ZPAQ3GD0JG82,NULL,NULL,1677351566.26822,NULL
235967803,NULL,sensor.water_tank_liters,7912,NULL,NULL,NULL,NULL,NULL,235967682,29,0,01GT6XK0Y1P7BQTW94K1DHBX0N,NULL,NULL,1677417087.93913,NULL
229637815,NULL,sensor.water_tank_liters,8004,NULL,NULL,NULL,NULL,NULL,229637551,29,0,01GS70H6319HNVBV54JGWPPP33,NULL,NULL,1676346431.58689,NULL
234328922,NULL,sensor.water_tank_liters,7991,NULL,NULL,NULL,NULL,NULL,234328889,29,0,01GSYCNB6JBV89V8FVM7E4QPV0,NULL,NULL,1677130902.73968,NULL
242687514,NULL,sensor.water_tank_liters,7116,NULL,NULL,NULL,NULL,NULL,242687437,29,0,01GV7G6E1431MFCN0Y0EG4BKM8,NULL,NULL,1678510340.13368,NULL
216698174,NULL,sensor.water_tank_liters,8905,NULL,NULL,NULL,2023-01-18 11:30:14.913035,NULL,216698041,29,0,01GQ2A9N7Z5JHEQE8RTHQGC5EZ,NULL,NULL,1674041414.91304,NULL
218591400,NULL,sensor.water_tank_liters,8901,NULL,NULL,NULL,2023-01-22 12:57:14.148108,NULL,218591379,29,0,01GQCRVT53Y3647M7QNADJ177X,NULL,NULL,1674392234.14811,NULL
216292880,NULL,sensor.water_tank_liters,8881,NULL,NULL,NULL,2023-01-17 14:34:02.234021,NULL,216292821,29,0,01GQ02DF3RDVABH8QF9QWM0T0N,NULL,NULL,1673966042.23402,NULL
216209532,NULL,sensor.water_tank_liters,8904,NULL,NULL,NULL,2023-01-17 09:02:47.823605,NULL,216209448,29,0,01GPZFEYGEBJ7J2XG7AEF6NJ8F,NULL,NULL,1673946167.82361,NULL
216903821,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-01-18 20:59:58.866562,NULL,216903665,29,0,01GQ3AWW0HCJ3GSJCYQ4XNDQ17,NULL,NULL,1674075598.86656,NULL
230203483,NULL,sensor.water_tank_liters,7462,NULL,NULL,NULL,NULL,NULL,230203424,29,0,01GS9PJ33Q0CMVMMXDHZERYE4D,NULL,NULL,1676436638.84085,NULL
224294592,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-02-03 19:40:53.879601,NULL,224294541,29,0,01GRCCQJ7P72BWQHQB1VZP0SQ5,NULL,NULL,1675453253.8796,NULL
221958493,NULL,sensor.water_tank_liters,7384,NULL,NULL,NULL,2023-01-29 22:51:44.464611,NULL,221958415,29,0,01GQZVNDEF91N2NQT01EW9HGQB,NULL,NULL,1675032704.46461,NULL
225869655,NULL,sensor.water_tank_liters,4012,NULL,NULL,NULL,NULL,NULL,225869631,29,0,01GRMQ1MQ0Y6RKBY6KYFM68HK0,NULL,NULL,1675732505.31335,NULL
214340719,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-01-12 23:10:19.545598,NULL,214340648,29,0,01GPM3Z7CRF2SREGAS9NV8A1TQ,NULL,NULL,1673565019.5456,NULL
243597898,NULL,sensor.water_tank_liters,8343,NULL,NULL,NULL,NULL,NULL,243597878,29,0,01GVCFQ2GM0014ARFG42BD90SY,NULL,NULL,1678677608.98185,NULL
225997691,NULL,sensor.water_tank_liters,5845,NULL,NULL,NULL,NULL,NULL,225997669,29,0,01GRNCVD3GC9MFHE2T319878M7,NULL,NULL,1675755369.58591,NULL
240250170,NULL,sensor.water_tank_liters,7473,NULL,NULL,NULL,NULL,NULL,240250116,29,0,01GTVQ55PZJGCCJN3SE9MX6Z16,NULL,NULL,1678114985.69722,NULL
233470249,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,NULL,NULL,233470148,29,0,01GSSW8CH4XCCJ3A4TXPYV6Z2G,NULL,NULL,1676979483.17332,NULL
217666269,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-20 11:58:34.530512,NULL,217666243,29,0,01GQ7GPZ117F4SV3F1SXS85T1N,NULL,NULL,1674215914.53051,NULL
228839911,NULL,sensor.water_tank_liters,8370,NULL,NULL,NULL,NULL,NULL,228839896,29,0,01GS343TSQDAYSQGV634FFYV92,NULL,NULL,1676215970.61728,NULL
234235597,NULL,sensor.water_tank_liters,7401,NULL,NULL,NULL,NULL,NULL,234235565,29,0,01GSXSEX0S591MZQXGVVVJNTH6,NULL,NULL,1677110768.66684,NULL
221848782,NULL,sensor.water_tank_liters,7441,NULL,NULL,NULL,2023-01-29 17:57:50.051357,NULL,221848756,29,0,01GQZAV8B2EHAWWYPCX94J3VRR,NULL,NULL,1675015070.05136,NULL
240532014,NULL,sensor.water_tank_liters,6539,NULL,NULL,NULL,NULL,NULL,240531828,29,0,01GTX03D6XNR9NXXK5JVYAA3PE,NULL,NULL,1678157919.45477,NULL
234755282,NULL,sensor.water_tank_liters,8660,NULL,NULL,NULL,NULL,NULL,234755210,29,0,01GT0WPXGR951EN2FFRE8SKKN6,NULL,NULL,1677214840.3453,NULL
224331313,NULL,sensor.water_tank_liters,8926,NULL,NULL,NULL,2023-02-03 21:10:43.696174,NULL,224331268,29,0,01GRCHW1QEHZWJRFVBH0HEKZT1,NULL,NULL,1675458643.69617,NULL
222013488,NULL,sensor.water_tank_liters,8169,NULL,NULL,NULL,2023-01-30 01:52:09.199766,NULL,222013326,29,0,01GR05ZRFEKP9YSMAQ4M103ECA,NULL,NULL,1675043529.19977,NULL
228111122,NULL,sensor.water_tank_liters,8384,NULL,NULL,NULL,NULL,NULL,228111039,29,0,01GRZEP0J6SZBR77Q15P0NB74S,NULL,NULL,1676092834.37523,NULL
228740697,NULL,sensor.water_tank_liters,8679,NULL,NULL,NULL,NULL,NULL,228740677,29,0,01GS2JR90HAKE3CZEZD76G9E40,NULL,NULL,1676197766.16207,NULL
226887597,NULL,sensor.water_tank_liters,8666,NULL,NULL,NULL,NULL,NULL,226887565,29,0,01GRSRCKBZTTTV5W22450XT3RK,NULL,NULL,1675901685.1199,NULL
217914266,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,2023-01-21 00:15:28.152477,NULL,217914182,29,0,01GQ8TW8CQV978E7NK7N868G44,NULL,NULL,1674260128.15248,NULL
235844585,NULL,sensor.water_tank_liters,8386,NULL,NULL,NULL,NULL,NULL,235844560,29,0,01GT69S6B8EVGCHWKM037SMFNG,NULL,NULL,1677396318.56913,NULL
215609790,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,2023-01-15 23:02:51.625876,NULL,215609763,29,0,01GPVTQPZ8F4FV2T5504XWGA2N,NULL,NULL,1673823771.62588,NULL
231300594,NULL,sensor.water_tank_liters,4811,NULL,NULL,NULL,NULL,NULL,231300567,29,0,01GSEZFBPQV2SGD2019J8T9ZP4,NULL,NULL,1676613758.68074,NULL
215724197,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-16 05:42:20.849913,NULL,215724141,29,0,01GPWHK6DH4QX98F6VHXN1W69F,NULL,NULL,1673847740.84991,NULL
214746583,NULL,sensor.water_tank_liters,8904,NULL,NULL,NULL,2023-01-13 21:41:52.027700,NULL,214746562,29,0,01GPPH9Z8TGEEW9T5X2CCE7PDE,NULL,NULL,1673646112.0277,NULL
220339329,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-26 06:25:44.255044,NULL,220339308,29,0,01GQPC1TSXKXY9PJVCFZKCGK4H,NULL,NULL,1674714344.25504,NULL
233527376,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,NULL,NULL,233527349,29,0,01GST693WPYZ60989QZP8ZBSPJ,NULL,NULL,1676989992.85514,NULL
215965430,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-16 19:30:44.284750,NULL,215965378,29,0,01GPY100XWXZGEY6WB7EN7R0SN,NULL,NULL,1673897444.28475,NULL
229213054,NULL,sensor.water_tank_liters,8922,NULL,NULL,NULL,NULL,NULL,229212987,29,0,01GS4XVA25F7MT1YZRDH8XRFCB,NULL,NULL,1676276508.74308,NULL
221682667,NULL,sensor.water_tank_liters,8764,NULL,NULL,NULL,2023-01-29 08:18:31.157114,NULL,221682641,29,0,01GQY9PG3M04XXKB7VQ0JFQGCW,NULL,NULL,1674980311.15711,NULL
229628125,NULL,sensor.water_tank_liters,8072,NULL,NULL,NULL,NULL,NULL,229628072,29,0,01GS6Z2MYABFX18JEDADPYPHWS,NULL,NULL,1676344906.70064,NULL
219020943,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,2023-01-23 11:54:41.635816,NULL,219020921,29,0,01GQF7P0K3AG1HS8NCXMHSF4K6,NULL,NULL,1674474881.63582,NULL
234661880,NULL,sensor.water_tank_liters,8802,NULL,NULL,NULL,NULL,NULL,234661794,29,0,01GT0EN84M1YHF0H82XE8X1HNQ,NULL,NULL,1677200105.62286,NULL
231575074,NULL,sensor.water_tank_liters,8864,NULL,NULL,NULL,NULL,NULL,231574996,29,0,01GSGADNVGGGGAK2HJTS8JFF26,NULL,NULL,1676658792.3053,NULL
242236748,NULL,sensor.water_tank_liters,8648,NULL,NULL,NULL,NULL,NULL,242236632,29,0,01GV58HTP1X12D8TYZK9DXE7DJ,NULL,NULL,1678435216.06613,NULL
227236087,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,NULL,NULL,227235973,29,0,01GRVCVS3WJK1YXD9A92CTYJ1T,NULL,NULL,1675956708.47759,NULL
222719475,NULL,sensor.water_tank_liters,8875,NULL,NULL,NULL,2023-01-31 16:16:12.152644,NULL,222719397,29,0,01GR49TKBQS616GGRH4YH22WJH,NULL,NULL,1675181772.15264,NULL
233365374,NULL,sensor.water_tank_liters,7753,NULL,NULL,NULL,NULL,NULL,233365303,29,0,01GSSBV1GMY4Z15ZZ6HDC39V3G,NULL,NULL,1676962268.69299,NULL
219028312,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-01-23 12:26:01.557864,NULL,219028176,29,0,01GQF9FCEMAXRPRJW8CK8PD781,NULL,NULL,1674476761.55786,NULL
214321050,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-01-12 22:05:24.626057,NULL,214320945,29,0,01GPM08BRGETMP4TT4CFAPXGNX,NULL,NULL,1673561124.62606,NULL
237322646,NULL,sensor.water_tank_liters,6613,NULL,NULL,NULL,NULL,NULL,237322455,29,0,01GTDC7C1YAQKJYT4K7662T67K,NULL,NULL,1677633761.34417,NULL
217609862,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-20 08:50:13.239424,NULL,217609802,29,0,01GQ75Y2KPVS1MD6CPRXX72A4N,NULL,NULL,1674204613.23942,NULL
220497056,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-26 16:03:43.201842,NULL,220497024,29,0,01GQQD44Z12XDHYGMXTMB9H8SQ,NULL,NULL,1674749023.20184,NULL
232746710,NULL,sensor.water_tank_liters,8585,NULL,NULL,NULL,NULL,NULL,232746595,29,0,01GSP4TCEKY6G4SM5B2SBVP9KQ,NULL,NULL,1676854243.79592,NULL
214981928,NULL,sensor.water_tank_liters,8899,NULL,NULL,NULL,2023-01-14 11:18:00.577709,NULL,214981887,29,0,01GPR00C41W5G89QAD8FGDBMVP,NULL,NULL,1673695080.57771,NULL
230440283,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,NULL,NULL,230440253,29,0,01GSAXXZ9KEAEAGW73B0AHV4FQ,NULL,NULL,1676477922.61236,NULL
219966039,NULL,sensor.water_tank_liters,8920,NULL,NULL,NULL,2023-01-25 10:31:31.407769,NULL,219965989,29,0,01GQM7Q5AEJRFPDP9NP3FGJ0AW,NULL,NULL,1674642691.40777,NULL
230503914,NULL,sensor.water_tank_liters,7117,NULL,NULL,NULL,NULL,NULL,230503820,29,0,01GSB6XWX9HCPWZVGC8MBB6KCX,NULL,NULL,1676487357.35448,NULL
216658016,NULL,sensor.water_tank_liters,8893,NULL,NULL,NULL,2023-01-18 09:06:40.190537,NULL,216657983,29,0,01GQ222RDXRD3N21ZQAFJSSXYF,NULL,NULL,1674032800.19054,NULL
